Installation ID,Permit ID,Operator,Installation name,Address,Allocations,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Allocation total (per installation) ,Unnamed: 11,Lat,Lon
IT-980,IT-A-1463,Conserve Italia Società Cooperativa Agricola,Stabilimento di Mesagne,"Via Vecchia Brindisi, 4 - 72023 - MESAGNE (BR)",3265.0,3265.0,3265.0,3265.0,3265.0,16325.0,,40.5824366,17.7935032
IT-981,IT-A-1464,Conserve Italia Società Cooperativa Agricola,Stabilimento di Pomposa,"via della cooperazione, 5 - 44021 - CODIGORO (FE)",29058.0,29058.0,29058.0,29058.0,29058.0,145290.0,,44.8534249,12.1733312
IT-982,IT-A-1465,Conserve Italia Società Cooperativa Agricola,Stabilimento di Ravarino,"Via San Rocco, 420 - 41017 - RAVARINO (MO)",4033.0,4033.0,4033.0,4033.0,4033.0,20165.0,,44.7225447,11.0982135
IT-966,IT-A-1467,STMicroelectronics Srl,Stabilimento di Agrate Brianza,"via Olivetti, 2 - 20041 - AGRATE BRIANZA (MI)",13937.0,13937.0,13937.0,13937.0,13937.0,69685.0,,45.5722652,9.3637278
IT-996,IT-A-1468,PR.ENER.CA. Ceresio srl,Impianto cogenerazione SBD,"via Vittor Pisani, 16 - 20124 - MILANO (MI)",38103.0,38103.0,38103.0,38103.0,38103.0,190515.0,,45.4823982,9.201296
IT-962,IT-A-1469,Sageter Energia S.p.A.,Cogeneratore di Rovato,"Via XXV Aprile, 18 - 25038 - ROVATO (BS)",27059.0,27059.0,27059.0,27059.0,27059.0,135295.0,,45.5622442,9.9865436
IT-967,IT-A-1470,Fenice Spa,CENTRALE TERMICA,"via Acqui, 86 - 10090 - RIVOLI (TO)",8229.0,8229.0,8229.0,8229.0,8229.0,41145.0,,45.06616,7.5611447
IT-992,IT-A-1471,CAL.ME. S.P.A.,CALMECEMENTI,"VIA CADUTI SUL LAVORO, 9 - 88100 - CATANZARO (CZ)",386089.0,386089.0,386089.0,386089.0,386089.0,1930445.0,,38.8299603,16.4315569
IT-972,IT-A-1473,C.A.S. spa,C.A.S. spa,"Via Borgonovo, 1101 - 37043 - CASTAGNARO (VR)",18738.0,18738.0,18738.0,18738.0,18738.0,93690.0,,45.1226273,11.4020979
IT-963,IT-A-1475,Roselectra S.p.A,Centrale Termoelettrica Roselectra,"Via Piave, 6 - 57016 - ROSIGNANO MARITTIMO (LI)",715592.0,679813.0,651189.0,615409.0,586786.0,3248789.0,,43.3877066,10.4455927
IT-986,IT-A-1476,Edison S.p.A.,Impianto di Torviscosa,"Foro Buonaparte, 31 - 20121 - MILANO (MI)",1432176.0,1360567.0,1303280.0,1231671.0,1174384.0,6502078.0,,45.4675304,9.1787643
IT-997,IT-A-1477,S.E.I. (Servizi Energetici Integrati) S.p.A.,Centrale di integrazione e riserva presso Grugliasco,"Via Moglia, 19 - 10036 - SETTIMO TORINESE (TO)",6560.0,6560.0,6560.0,6560.0,6560.0,32800.0,,45.1649481,7.7704041
IT-974,IT-A-1484,Eurogravure spa,Eurogravure spa,"Piazza Matteotti, 20 - 24122 - BERGAMO (BG)",81085.0,81085.0,81085.0,81085.0,81085.0,405425.0,,45.6941187,9.6681109
IT-1028,IT-A-1486,Cartiere di Guarcino S.p.A.,Cartiera di Guarcino,"Via Madonna di Loreto, 2 - 03016 - GUARCINO (FR)",18388.0,18388.0,18388.0,18388.0,18388.0,91940.0,,41.799022,13.313397
TBD (account not open),,Pirelli Pneumatici SpA,Stabilimento di Bollate,"viale Sarca, 222 - 20126 - MILANO (MI)",10210.0,10210.0,10210.0,10210.0,10210.0,51050.0,,45.5214956,9.2124454
IT-1038,IT-A-1488,AR Industrie Alimentari S.p.A.,Stabilimento di Sant'Antonio Abate - via Buonconsiglio,"C.so Vittorio Emanuele, 186 - 84012 - ANGRI (SA)",18550.0,18550.0,18550.0,18550.0,18550.0,92750.0,,40.7474532,14.5748634
IT-1039,IT-A-1489,AR Industrie Alimentari S.p.A.,Stabilimento di Sant'Antonio Abate - via Battimelli,"C.so Vittorio Emanuele, 186 - 84012 - ANGRI (SA)",5869.0,5869.0,5869.0,5869.0,5869.0,29345.0,,40.7474532,14.5748634
IT-1040,IT-A-1490,AR Industrie Alimentari S.p.A.,Stabilimento di Scafati,"C.so Vittorio Emanuele, 186 - 84012 - ANGRI (SA)",9465.0,9465.0,9465.0,9465.0,9465.0,47325.0,,40.7474532,14.5748634
IT-1005,IT-A-1491,SAME DEUTZ-FAHR ITALIA spa,SAME DEUTZ-FAHR ITALIA spa,"Viale F. Cassani, 15 - 24047 - TREVIGLIO (BG)",5013.0,5013.0,5013.0,5013.0,5013.0,25065.0,,45.5217245,9.5931485
IT-1018,IT-A-1492,Miti Spa,Miti Spa,"Via Papa Giovanni XXIII, 320 - 24059 - URGNANO (BG)",25128.0,25128.0,25128.0,25128.0,25128.0,125640.0,,45.5951331,9.6953672
IT-1034,IT-A-1493,CONSORZIO CASALASCO DEL POMODORO Società Agricola Cooperativa,STABILIMENTO DI LAVORAZIONE DEL POMODORO,"STRADA PROVINCIALE, 32 - 26036 - RIVAROLO DEL RE ED UNITI (CR)",19186.0,19186.0,19186.0,19186.0,19186.0,95930.0,,45.027972,10.469783
IT-1036,IT-A-1494,Pirelli & C. Real Estate Facility Management SpA,Centrale Termica Comprensorio di Scarmagno,"Via Piero e Alberto Pirelli, 21 - 20126 - MILANO (MI)",8527.0,8527.0,8527.0,8527.0,8527.0,42635.0,,45.4641943,9.1896346
IT-1037,IT-A-1495,Pirelli & C. Real Estate Facility Management SpA,Centrale di cogenerazione del comprensorio di Ivrea,"Via Piero e Alberto Pirelli, 21 - 20126 - MILANO (MI)",26704.0,26704.0,26704.0,26704.0,26704.0,133520.0,,45.4641943,9.1896346
IT-1035,IT-A-1496,Pirelli & C Real Estate Facility Management SpA,Stabilimento Veicoli Industriali,"via Piero e Alberto Pirelli, 21 - 20126 - MILANO (MI)",27322.0,27322.0,27322.0,27322.0,27322.0,136610.0,,45.4641943,9.1896346
IT-1021,IT-A-1497,Newlat srl,Stabilimento Newlat di Reggio Emilia,"via JF Kennedy, 16 - 42100 - REGGIO EMILIA (RE)",13293.0,13293.0,13293.0,13293.0,13293.0,66465.0,,44.6086674,10.5940667
IT-1041,IT-A-1514,AR Industrie Alimentari S.p.A.,Stabilimento di Torremaggiore,"C.so Vittorio Emanuele, 186 - 84012 - ANGRI (SA)",1774.0,1774.0,1774.0,1774.0,1774.0,8870.0,,40.7474532,14.5748634
TBD (account not open),IT-A-1515,Faiella e C. Srl,Faiella e C. Srl,"Via Dante Alighieri, 149 - 84018 - SCAFATI (SA)",5483.0,5483.0,5483.0,5483.0,5483.0,27415.0,,40.7490305,14.5406639
IT-1033,IT-A-1516,LE DUE VALLI SRL,LE DUE VALLI SRL,"VIA MEZZANO, 34 - 44020 - OSTELLATO (FE)",2544.0,2544.0,2544.0,2544.0,2544.0,12720.0,,44.745678,11.943521
IT-1044,IT-A-1517,LODATO GENNARO & C. SPA,LODATO GENNARO & C. SPA,"Via S. Pertini, 15 - 84083 - CASTEL SAN GIORGIO (SA)",14142.0,14142.0,14142.0,14142.0,14142.0,70710.0,,40.783712,14.698841
TBD (account not open),IT-A-1531,SIRAM SPA,Azienda Ospedaliera Universitaria San Martino,"Via Bisceglie, 95 - 20152 - MILANO (MI)",11650.0,11650.0,11650.0,11650.0,11650.0,58250.0,,45.4480481,9.1203699
TBD (account not open),IT-A-1536,Evonik Degussa Italia S.p.A.,Evonik Degussa Italia S.p.A.,"Via Baiona, 170 - 48100 - RAVENNA (RA)",0.0,0.0,0.0,0.0,0.0,0.0,,44.4530832,12.2297143
TBD (account not open),IT-A-1537,AcegasAps S.p.A.,AcegasAps S.p.A. - Impianto di Termovalorizzazione Rifiuti,"via Maestri del Lavoro, 8 - 34123 - TRIESTE (TS)",0.0,0.0,0.0,0.0,0.0,0.0,,45.6407617,13.7600954
IT-1046,IT-A-1538,Cabot Italiana S.p.A,Cabot Italiana S.p.A,"Via Baiona, 190 - 48100 - RAVENNA (RA)",0.0,0.0,0.0,0.0,0.0,0.0,,44.4578178,12.2308526
TBD (account not open),IT-A-1539,Columbian Carbon Europa SRL,Columbian Carbon Europa Srl - Stabilimento di Trecate,"Via San Cassiano, 140 - 28069 - TRECATE (NO)",0.0,0.0,0.0,0.0,0.0,0.0,,45.4343911,8.795015
TBD (account not open),IT-A-1546,E.T.A. Energie Tecnologie Ambiente S.p.a.,E.T.A. Energie Tecnologie Ambiente S.p.a.,"C.da Vattiato, 0 - 88842 - CUTRO (KR)",0.0,0.0,0.0,0.0,0.0,0.0,Average,39.0354447,16.9792627
